date,map_name,game_win,ban_a_us,ban_a_op,ban_d_us,ban_d_op,gtype,nrounds,score_us,score_op,round_1_site,round_1_side,round_1_win,round_1_rtype,round_1_endcondition,round_1_date,ema_round_1_opperator,ema_round_1_kills,ema_round_1_assists,ema_round_1_survived,ema_round_1_entryfrag,ema_round_1_diffuser,ema_round_1_cluth,mihnea_round_1_opperator,mihnea_round_1_kills,mihnea_round_1_assists,mihnea_round_1_survived,mihnea_round_1_entryfrag,mihnea_round_1_diffuser,mihnea_round_1_cluth,round_2_site,round_2_side,round_2_win,round_2_rtype,round_2_endcondition,round_2_date,ema_round_2_opperator,ema_round_2_kills,ema_round_2_assists,ema_round_2_survived,ema_round_2_entryfrag,ema_round_2_diffuser,ema_round_2_cluth,mihnea_round_2_opperator,mihnea_round_2_kills,mihnea_round_2_assists,mihnea_round_2_survived,mihnea_round_2_entryfrag,mihnea_round_2_diffuser,mihnea_round_2_cluth,round_3_site,round_3_side,round_3_win,round_3_rtype,round_3_endcondition,round_3_date,ema_round_3_opperator,ema_round_3_kills,ema_round_3_assists,ema_round_3_survived,ema_round_3_entryfrag,ema_round_3_diffuser,ema_round_3_cluth,mihnea_round_3_opperator,mihnea_round_3_kills,mihnea_round_3_assists,mihnea_round_3_survived,mihnea_round_3_entryfrag,mihnea_round_3_diffuser,mihnea_round_3_cluth,round_4_site,round_4_side,round_4_win,round_4_rtype,round_4_endcondition,round_4_date,ema_round_4_opperator,ema_round_4_kills,ema_round_4_assists,ema_round_4_survived,ema_round_4_entryfrag,ema_round_4_diffuser,ema_round_4_cluth,mihnea_round_4_opperator,mihnea_round_4_kills,mihnea_round_4_assists,mihnea_round_4_survived,mihnea_round_4_entryfrag,mihnea_round_4_diffuser,mihnea_round_4_cluth,round_5_site,round_5_side,round_5_win,round_5_rtype,round_5_endcondition,round_5_date,ema_round_5_opperator,ema_round_5_kills,ema_round_5_assists,ema_round_5_survived,ema_round_5_entryfrag,ema_round_5_diffuser,ema_round_5_cluth,mihnea_round_5_opperator,mihnea_round_5_kills,mihnea_round_5_assists,mihnea_round_5_survived,mihnea_round_5_entryfrag,mihnea_round_5_diffuser,mihnea_round_5_cluth,round_6_site,round_6_side,round_6_win,round_6_rtype,round_6_endcondition,round_6_date,ema_round_6_opperator,ema_round_6_kills,ema_round_6_assists,ema_round_6_survived,ema_round_6_entryfrag,ema_round_6_diffuser,ema_round_6_cluth,mihnea_round_6_opperator,mihnea_round_6_kills,mihnea_round_6_assists,mihnea_round_6_survived,mihnea_round_6_entryfrag,mihnea_round_6_diffuser,mihnea_round_6_cluth,round_7_site,round_7_side,round_7_win,round_7_rtype,round_7_endcondition,round_7_date,ema_round_7_opperator,ema_round_7_kills,ema_round_7_assists,ema_round_7_survived,ema_round_7_entryfrag,ema_round_7_diffuser,ema_round_7_cluth,mihnea_round_7_opperator,mihnea_round_7_kills,mihnea_round_7_assists,mihnea_round_7_survived,mihnea_round_7_entryfrag,mihnea_round_7_diffuser,mihnea_round_7_cluth,round_8_site,round_8_side,round_8_win,round_8_rtype,round_8_endcondition,round_8_date,ema_round_8_opperator,ema_round_8_kills,ema_round_8_assists,ema_round_8_survived,ema_round_8_entryfrag,ema_round_8_diffuser,ema_round_8_cluth,mihnea_round_8_opperator,mihnea_round_8_kills,mihnea_round_8_assists,mihnea_round_8_survived,mihnea_round_8_entryfrag,mihnea_round_8_diffuser,mihnea_round_8_cluth,round_9_site,round_9_side,round_9_win,round_9_rtype,round_9_endcondition,round_9_date,ema_round_9_opperator,ema_round_9_kills,ema_round_9_assists,ema_round_9_survived,ema_round_9_entryfrag,ema_round_9_diffuser,ema_round_9_cluth,mihnea_round_9_opperator,mihnea_round_9_kills,mihnea_round_9_assists,mihnea_round_9_survived,mihnea_round_9_entryfrag,mihnea_round_9_diffuser,mihnea_round_9_cluth
,Skyscraper,True,,,,,,4,4,0,2,attack,True,,,,amaru,1,,True,,,,dokkaebi,0,,False,,,,1,attack,True,,,,amaru,0,,False,,,,dokkaebi,0,,False,,,,3,attack,True,,,,amaru,0,,False,,,,dokkaebi,1,,False,,,,1,defense,True,,,,kapkan,1.0,,True,,,,vigil,2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,True,,,,,,5,4,1,1,defense,True,,,,kapkan,1,,True,,,,castle,0,,False,,,,2,defense,True,,,,ela,0,,False,,,,castle,2,,True,,,,3,defense,True,,,,ela,0,,True,,,,pulse,1,,True,,,,1,attack,False,,,,amaru,0.0,,False,,,,ash,3,,True,,,,2,attack,True,,,,amaru,0.0,,True,,,,ash,3,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nighthaven,True,,,,,,4,4,0,1,defense,True,,,,ela,1,,True,,,,castle,0,,True,,,,2,defense,True,,,,ela,1,,False,,,,pulse,1,,False,,,,4,defense,True,,,,ela,0,,True,,,,castle,0,,False,,,,1,attack,True,,,,amaru,0.0,,False,,,,ash,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Consulate,True,,,,,,7,4,3,1,defense,True,,,,lesion,0,,False,,,,thorn,0,,False,,,,4,defense,False,,,,lesion,0,,False,,,,ela,1,,False,,,,2,defense,True,,,,lesion,0,,False,,,,fenrir,2,,True,,,,1,attack,False,,,,amaru,0.0,,False,,,,grim,1,,False,,,,4,attack,False,,,,amaru,1.0,,True,,,,gridlock,0,,False,,,,4,attack,True,,,,amaru,0.0,,False,,,,lion,0,,False,,,,1,defense,True,,,,lesion,1.0,,False,,,,alibi,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Villa,True,,,,,,4,4,0,1,defense,True,,,,echo,0,,False,,,,lesion,4,,True,,,,2,defense,True,,,,echo,0,,False,,,,frost,0,,False,,,,3,defense,True,,,,thunderbird,0,,False,,,,echo,0,,False,,,,1,attack,True,,,,amaru,1.0,,True,,,,finka,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,True,,,,,,6,4,2,1,defense,True,,,,kapkan,1,,True,,,,doc,0,,True,,,,2,defense,False,,,,kapkan,0,,False,,,,castle,3,,True,,,,2,defense,True,,,,kapkan,2,,True,,,,lesion,3,,True,,,,1,attack,True,,,,ash,0.0,,True,,,,amaru,1,,True,,,,1,attack,False,,,,ash,1.0,,False,,,,amaru,0,,False,,,,2,attack,True,,,,jackal,0.0,,False,,,,ram,3,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,True,,,,,,5,4,1,1,defense,True,,,,lesion,0,,True,,,,kapkan,0,,True,,,,2,defense,False,,,,lesion,0,,False,,,,alibi,1,,False,,,,3,defense,True,,,,lesion,1,,True,,,,maestro,0,,True,,,,1,attack,True,,,,jackal,0.0,,False,,,,osa,2,,True,,,,1,attack,True,,,,jackal,0.0,,False,,,,osa,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Club House,False,,,,,,6,2,4,1,attack,True,,,,thermite,1,,False,,,,amaru,4,,True,,,,2,attack,False,,,,thermite,0,,False,,,,amaru,0,,False,,,,4,attack,False,,,,thermite,0,,False,,,,ram,0,,False,,,,1,defense,True,,,,mute,0.0,,False,,,,frost,1,,False,,,,2,defense,False,,,,kaid,0.0,,False,,,,lesion,1,,False,,,,2,defense,False,,,,kaid,0.0,,False,,,,lesion,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bank,True,,,,,,7,4,3,2,attack,False,,,,nokk,0,,False,,,,ying,0,,False,,,,4,attack,True,,,,nokk,0,,False,,,,ying,1,,True,,,,1,attack,True,,,,nokk,1,,False,,,,amaru,0,,False,,,,4,defense,False,,,,mute,0.0,,False,,,,mira,1,,True,,,,1,defense,False,,,,thorn,0.0,,False,,,,lesion,0,,False,,,,1,defense,True,,,,kaid,0.0,,False,,,,maestro,1,,True,,,,2,attack,True,,,,nokk,0.0,,False,,,,ram,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Skyscraper,True,,,,,,4,4,0,2,defense,True,,,,maestro,0,,False,,,,frost,4,,True,,,,1,defense,True,,,,maestro,0,,True,,,,frost,1,,True,,,,3,defense,True,,,,maestro,0,,True,,,,kapkan,0,,True,,,,1,attack,True,,,,gridlock,0.0,,True,,,,fuze,2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nighthaven,False,,,,,,7,3,4,1,defense,False,,,,,0,,False,,,,mozzie,1,,False,,,,1,defense,False,,,,kapkan,0,,False,,,,tachanka,0,,False,,,,4,defense,False,,,,kapkan,1,,False,,,,tachanka,0,,False,,,,1,attack,True,,,,gridlock,1.0,,True,,,,fuze,0,,False,,,,4,attack,True,,,,gridlock,1.0,,False,,,,fuze,1,,True,,,,4,attack,True,,,,gridlock,0.0,,False,,,,fuze,1,,True,,,,1,defense,False,,,,tachanka,0.0,,False,,,,castle,2,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,True,,,,,,6,4,2,1,attack,True,,,,iq,0,,False,,,,maverick,0,,True,,,,1,attack,True,,,,iq,0,,False,,,,maverick,1,,True,,,,3,attack,False,,,,iq,1,,False,,,,ram,0,,False,,,,1,defense,True,,,,thorn,0.0,,False,,,,kapkan,4,,True,,,,2,defense,False,,,,mute,1.0,,False,,,,alibi,1,,False,,,,3,defense,True,,,,mute,1.0,,False,,,,alibi,2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Consulate,True,,,,,,5,4,1,1,defense,True,,,,thorn,1,,True,,,,lesion,1,,False,,,,4,defense,True,,,,tubarao,0,,False,,,,kaid,2,,True,,,,2,defense,True,,,,melusi,0,,True,,,,alibi,1,,False,,,,1,attack,False,,,,hibana,0.0,,True,,,,grim,0,,True,,,,4,attack,True,,,,hibana,0.0,,False,,,,ying,4,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Club House,True,,,,,,7,4,3,1,attack,True,,,,iana,1,,True,,,,ying,2,,False,,,,1,attack,False,,,,iana,0,,False,,,,amaru,1,,False,,,,2,attack,False,,,,hibana,0,,False,,,,maverick,0,,False,,,,1,defense,True,,,,mute,0.0,,False,,,,frost,0,,False,,,,2,defense,False,,,,rook,1.0,,False,,,,kaid,0,,False,,,,4,defense,True,,,,thorn,0.0,,False,,,,kaid,0,,True,,,,1,defense,True,,,,thunderbird,1.0,,False,,,,frost,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bank,True,,,,,,5,4,1,1,attack,True,,,,ash,2,,False,,,,amaru,3,,True,,,,1,attack,True,,,,ash,0,,False,,,,ying,0,,False,,,,4,attack,False,,,,hibana,0,,False,,,,jackal,0,,False,,,,1,defense,True,,,,thorn,0.0,,True,,,,lesion,0,,True,,,,4,defense,True,,,,mute,0.0,,True,,,,mira,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Theme Park,False,,,,,,6,2,4,1,defense,False,,,,alibi,1,,False,,,,kaid,0,,False,,,,1,defense,True,,,,alibi,0,,True,,,,kaid,0,,False,,,,2,defense,True,,,,alibi,0,,True,,,,kaid,0,,True,,,,3,attack,False,,,,grim,0.0,,False,,,,sens,0,,False,,,,1,attack,False,,,,brava,1.0,,False,,,,grim,1,,False,,,,2,attack,False,,,,finka,0.0,,False,,,,sens,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chalet,True,,,,,,6,4,2,4,defense,False,,,,mute,0,,False,,,,mira,0,,False,,,,1,defense,True,,,,thorn,0,,False,,,,lesion,0,,False,,,,2,defense,True,,,,alibi,1,,True,,,,castle,0,,False,,,,1,attack,False,,,,lion,0.0,,False,,,,ying,1,,False,,,,4,attack,True,,,,lion,0.0,,False,,,,ace,1,,False,,,,4,attack,True,,,,lion,0.0,,False,,,,ace,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lair,False,,,,,,4,0,4,2,defense,False,,,,alibi,0,,False,,,,goyo,0,,False,,,,1,defense,False,,,,alibi,0,,False,,,,goyo,0,,False,,,,4,defense,False,,,,alibi,0,,False,,,,thunderbird,0,,False,,,,1,attack,False,,,,ash,0.0,,False,,,,iana,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emerald,False,,,,,,4,0,4,1,attack,False,,,,ash,0,,False,,,,amaru,0,,False,,,,2,attack,False,,,,buck,0,,False,,,,brava,0,,False,,,,4,attack,False,,,,maverick,1,,False,,,,jackal,0,,False,,,,1,defense,False,,,,melusi,0.0,,False,,,,tachanka,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Club House,False,,,,,,6,4,3,1,attack,False,,,,thatcher,1,,False,,,,thermite,0,,False,,,,4,attack,False,,,,ash,0,,False,,,,iana,2,,False,,,,2,attack,False,,,,iana,0,,False,,,,ash,2,,False,,,,1,defense,True,,,,thorn,0.0,,False,,,,lesion,2,,False,,,,2,defense,True,,,,lesion,0.0,,True,,,,azami,3,,True,,,,4,defense,True,,,,lesion,1.0,,False,,,,azami,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kanal,False,,,,,,6,2,4,1,defense,False,,,,alibi,0,,False,,,,wamai,0,,False,,,,4,defense,False,,,,mute,0,,False,,,,kapkan,0,,False,,,,2,defense,True,,,,mute,0,,False,,,,frost,2,,True,,,,1,attack,False,,,,blackbeard,0.0,,False,,,,thermite,0,,False,,,,4,attack,True,,,,ram,0.0,,False,,,,nomad,2,,True,,,,4,attack,False,,,,fuze,0.0,,False,,,,nokk,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Theme Park,True,,,,,,6,4,2,1,attack,False,,,,ash,2,,False,,,,amaru,0,,False,,,,2,attack,True,,,,maverick,0,,False,,,,glaz,0,,True,,,,2,attack,True,,,,brava,1,,True,,,,twitch,1,,False,,,,1,defense,False,,,,thorn,3.0,,True,,,,lesion,0,,False,,,,3,defense,True,,,,azami,2.0,,True,,,,alibi,0,,True,,,,1,defense,True,,,,tubarao,1.0,,True,,,,maestro,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chalet,True,,,,,,6,4,2,1,defense,True,,,,wamai,0,,False,,,,aruni,1,,True,,,,4,defense,True,,,,mira,1,,False,,,,tachanka,0,,False,,,,2,defense,True,,,,kapkan,0,,True,,,,lesion,1,,True,,,,4,attack,False,,,,ying,0.0,,False,,,,hibana,0,,False,,,,1,attack,False,,,,amaru,0.0,,False,,,,zero,1,,False,,,,2,attack,True,,,,amaru,5.0,,True,,,,zero,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Coastline,True,,,,,,4,4,0,1,attack,True,,,,jackal,0,,False,,,,flores,2,,True,,,,1,attack,True,,,,ram,0,,False,,,,fuze,1,,True,,,,3,attack,True,,,,fuze,1,,True,,,,ram,1,,False,,,,1,defense,True,,,,thorn,0.0,,False,,,,castle,2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,False,,,,,,5,1,4,1,defense,True,,,,kapkan,2,,True,,,,wamai,0,,False,,,,2,defense,False,,,,lesion,0,,False,,,,kapkan,3,,False,,,,2,defense,False,,,,rook,0,,False,,,,tachanka,0,,False,,,,1,attack,False,,,,amaru,0.0,,False,,,,hibana,1,,False,,,,3,attack,False,,,,jackal,0.0,,False,,,,nomad,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Consulate,True,,,,,,4,4,0,1,defense,True,,,,valkyrie,0,,False,,,,frost,0,,False,,,,2,defense,True,,,,valkyrie,1,,True,,,,frost,1,,False,,,,3,defense,True,,,,azami,1,,True,,,,alibi,0,,True,,,,1,attack,True,,,,iana,0.0,,True,,,,sledge,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Villa,False,,,,,,5,1,4,1,attack,False,,,,osa,0,,False,,,,finka,0,,False,,,,2,attack,False,,,,zofia,1,,False,,,,gridlock,1,,True,,,,3,attack,False,,,,finka,0,,False,,,,sledge,2,,False,,,,1,defense,True,,,,echo,1.0,,True,,,,alibi,2,,False,,,,2,defense,False,,,,thunderbird,1.0,,False,,,,echo,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,False,,,,,,5,1,4,1,attack,True,,,,osa,0,,False,,,,buck,3,,False,,,,1,attack,False,,,,thermite,0,,False,,,,montagne,1,,False,,,,2,attack,False,,,,blitz,0,,False,,,,fuze,0,,False,,,,1,defense,False,,,,bandit,1.0,,False,,,,wamai,1,,False,,,,1,defense,False,,,,castle,1.0,,False,,,,kaid,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lair,False,,,,,,4,0,4,1,defense,False,,,,warden,1,,False,,,,kapkan,1,,False,,,,1,defense,False,,,,doc,1,,False,,,,mute,0,,False,,,,1,defense,False,,,,jager,0,,False,,,,kapkan,0,,False,,,,1,attack,False,,,,fuze,0.0,,False,,,,iq,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emerald,False,,,,,,5,1,4,1,defense,False,,,,lesion,0,,False,,,,pulse,0,,False,,,,4,defense,False,,,,azami,0,,False,,,,aruni,1,,False,,,,4,defense,True,,,,kapkan,3,,True,,,,caveira,1,,False,,,,1,attack,False,,,,gridlock,1.0,,False,,,,dokkaebi,1,,False,,,,2,attack,False,,,,jackal,2.0,,False,,,,fuze,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nighthaven,False,,,,,,7,3,4,1,defense,True,,,,frost,3,,False,,,,clash,0,,True,,,,4,defense,False,,,,jager,0,,False,,,,pulse,1,,False,,,,4,defense,True,,,,thorn,2,,True,,,,echo,1,,True,,,,1,attack,False,,,,lion,1.0,,False,,,,dokkaebi,0,,False,,,,4,attack,True,,,,maverick,0.0,,True,,,,zofia,1,,True,,,,4,attack,False,,,,flores,0.0,,False,,,,thermite,0,,False,,,,2,attack,False,,,,brava,0.0,,False,,,,blitz,2,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Coastline,False,,,,,,4,0,4,1,attack,False,,,,ying,1,,False,,,,finka,0,,False,,,,2,attack,False,,,,capitao,0,,False,,,,fuze,1,,False,,,,3,attack,False,,,,ying,0,,False,,,,capitao,2,,False,,,,2,defense,False,,,,bandit,0.0,,False,,,,lesion,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lair,True,,,,,,6,4,2,1,attack,True,,,,zero,2,,True,,,,thermite,0,,False,,,,1,attack,True,,,,sledge,1,,False,,,,zero,1,,True,,,,1,attack,False,,,,buck,2,,False,,,,jackal,0,,False,,,,1,defense,False,,,,mute,0.0,,False,,,,jager,0,,False,,,,2,defense,True,,,,vigil,0.0,,False,,,,azami,0,,True,,,,1,defense,True,,,,frost,1.0,,False,,,,rook,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Consulate,True,,,,,,7,4,3,4,attack,False,,,,gridlock,0,,False,,,,kali,2,,False,,,,2,attack,False,,,,brava,1,,False,,,,maverick,0,,False,,,,1,attack,False,,,,blitz,0,,False,,,,thatcher,1,,False,,,,1,defense,True,,,,caveira,0.0,,False,,,,tubarao,0,,False,,,,4,defense,True,,,,solis,0.0,,False,,,,vigil,2,,True,,,,2,defense,True,,,,mozzie,2.0,,True,,,,alibi,2,,True,,,,1,attack,True,,,,jackal,0.0,,False,,,,ying,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emerald,False,,,,,,6,2,4,1,defense,True,,,,caveira,0,,False,,,,alibi,2,,False,,,,2,defense,False,,,,frost,0,,False,,,,bandit,2,,False,,,,2,defense,False,,,,thorn,0,,False,,,,kapkan,0,,False,,,,1,attack,True,,,,flores,0.0,,False,,,,ram,0,,False,,,,2,attack,False,,,,maverick,0.0,,False,,,,,1,,False,,,,1,attack,False,,,,twitch,1.0,,False,,,,zero,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oregon,True,,,,,,5,4,1,1,defense,True,,,,ela,0,,False,,,,bandit,1,,True,,,,4,defense,True,,,,tachanka,0,,True,,,,alibi,1,,True,,,,3,defense,False,,,,tachanka,0,,False,,,,jager,0,,False,,,,1,attack,True,,,,brava,1.0,,True,,,,sledge,0,,False,,,,1,attack,True,,,,capitao,1.0,,True,,,,iana,3,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nighthaven,True,,,,,,6,4,2,1,attack,False,,,,lion,0,,False,,,,deimos,0,,False,,,,2,attack,True,,,,lion,1,,True,,,,deimos,1,,True,,,,4,attack,False,,,,lion,0,,False,,,,deimos,0,,False,,,,1,defense,True,,,,mute,1.0,,True,,,,lesion,2,,False,,,,2,defense,True,,,,bandit,3.0,,True,,,,frost,2,,True,,,,4,defense,True,,,,bandit,0.0,,True,,,,thorn,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Theme Park,False,fuze,jackal,fenrir,clash,,8,3,5,1,attack,False,,,,ying,0,,False,,,,deimos,0,,False,,,,2,attack,True,,,,ash,0,,False,,,,ying,2,,True,,,,3,attack,False,,,,lion,2,,False,,,,ram,0,,False,,,,1,defense,True,,,,thorn,0.0,,False,,,,azami,2,,True,,,,2,defense,True,,,,valkyrie,0.0,,True,,,,alibi,3,,True,,,,4,defense,False,,,,valkyrie,1.0,,False,,,,mute,1,,False,,,,1,attack,False,,,,amaru,0.0,,False,,,,ying,2,,False,,,,1,defense,False,,,,thorn,0.0,,False,,,,alibi,0,,False,,,,,,,,,,,,,,,,,,,,,,,
,Theme Park,True,,,,,,4,4,0,1,attack,True,,,,amaru,0,,True,,,,deimos,0,,True,,,,2,attack,True,,,,lion,1,,False,,,,deimos,0,,False,,,,2,attack,True,,,,ash,0,,False,,,,ying,3,,True,,,,3,defense,True,,,,thorn,1.0,,True,,,,alibi,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kafe,False,,,,,,6,2,4,1,attack,False,,,,ash,0,,False,,,,deimos,0,,False,,,,2,attack,False,,,,thermite,1,,False,,,,ram,0,,False,,,,3,attack,False,,,,ash,0,,False,,,,fuze,0,,False,,,,1,defense,True,,,,caveira,1.0,,True,,,,tubarao,0,,True,,,,4,defense,True,,,,caveira,0.0,,False,,,,kaid,3,,True,,,,2,defense,False,,,,caveira,0.0,,False,,,,lesion,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oregon,True,fuze,dokkaebi,fenrir,clash,,6,4,2,1,attack,False,,,,ash,1,,False,,,,ying,0,,False,,,,2,attack,False,,,,ash,1,,False,,,,ram,0,,False,,,,4,attack,True,,,,thermite,1,,True,,,,ying,3,,True,,,,1,defense,True,,,,mute,0.0,,False,,,,mira,1,,True,,,,4,defense,True,,,,caveira,0.0,,True,,,,mira,0,,True,,,,2,defense,True,,,,caveira,0.0,,True,,,,alibi,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Club House,False,thatcher,jackal,goyo,fenrir,,9,4,5,1,attack,False,,,,finka,0,,False,,,,ying,0,,False,,,,2,attack,True,,,,thermite,0,,False,,,,ying,2,,True,,,,4,attack,False,,,,thermite,1,,False,,,,ying,1,,False,,,,1,defense,True,,,,thorn,0.0,,False,,,,frost,0,,False,,,,2,defense,False,,,,thorn,1.0,,False,,,,kaid,0,,False,,,,2,defense,True,,,,thorn,2.0,,False,,,,kaid,1,,False,,,,1,defense,True,,,,thorn,0.0,,False,,,,frost,1,,False,,,,1,attack,False,,,,finka,0.0,,False,,,,ying,0,,False,,,,4,defense,False,,,,thorn,0.0,,False,,,,kaid,1,,False,,,
,Chalet,False,dokkaebi,jackal,caveira,oryx,,6,2,4,4,defense,False,,,,mute,0,,False,,,,mira,1,,False,,,,1,defense,True,,,,thorn,4,,True,,,,castle,0,,False,,,,4,defense,True,,,,mute,1,,True,,,,mira,2,,True,,,,1,attack,False,,,,lion,0.0,,False,,,,grim,2,,False,,,,4,attack,False,,,,lion,0.0,,False,,,,fuze,0,,False,,,,2,attack,False,,,,lion,1.0,,False,,,,ying,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
